"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Response.JOL","Procedure.Shuffle.1","source"
"M20316504_apg","loud","loud",4,"JOL","war","Study1","M","Study Phase2",2608,80,"Recall2","MSU"
"M20316783","loud","loud",4,"JOL","war","Study1","M","Study Phase2",2873,10,"Recall2","MSU"
"M20316794_MLD","loud","loud",4,"JOL","war","Study1","M","Study Phase2",3449,70,"Recall2","MSU"
"M20333614AP","loud","loud",4,"JOL","war","Study1","M","Study Phase2",2091,100,"Recall2","MSU"
"m20334431","","loud",4,"JOL","war","Study1","M","Study Phase2",2458,0,"Recall2","MSU"
"M20339861AP","fight","loud",4,"JOL","war","Study1","M","Study Phase2",4860,80,"Recall2","MSU"
"M20340096","loud","loud",4,"JOL","war","Study1","M","Study Phase2",92525,90,"Recall2","MSU"
"M20344324_DBW","","loud",4,"JOL","war","Study1","M","Study Phase2",1273,6,"Recall2","MSU"
"M20344902_aal","loud","loud",4,"JOL","war","Study1","M","Study Phase2",2274,100,"Recall2","MSU"
"M20347183","loud","loud",4,"JOL","war","Study1","M","Study Phase2",4599,80,"Recall2","MSU"
"20340564MB","hand","hand",4,"JOL","wedding","Study1","M","Study Phase2",3893,20,"Recall2","MSU"
"M20242754_bas","hand","hand",4,"JOL","wedding","Study1","M","Study Phase2",1874,50,"Recall2","MSU"
"M20316504_apg","hand","hand",4,"JOL","wedding","Study1","M","Study Phase2",2447,90,"Recall2","MSU"
"M20316783","cake","hand",4,"JOL","wedding","Study1","M","Study Phase2",6258,15,"Recall2","MSU"
"M20316794_MLD","hand","hand",4,"JOL","wedding","Study1","M","Study Phase2",3703,80,"Recall2","MSU"
"M20333614AP","hand","hand",4,"JOL","wedding","Study1","M","Study Phase2",2701,100,"Recall2","MSU"
"m20334431","hand","hand",4,"JOL","wedding","Study1","M","Study Phase2",2204,100,"Recall2","MSU"
"M20339861AP","cake","hand",4,"JOL","wedding","Study1","M","Study Phase2",3503,0,"Recall2","MSU"
"M20340096","hand","hand",4,"JOL","wedding","Study1","M","Study Phase2",38283,70,"Recall2","MSU"
"M20344324_DBW","","hand",4,"JOL","wedding","Study1","M","Study Phase2",1708,10,"Recall2","MSU"
"M20344902_aal","band","hand",4,"JOL","wedding","Study1","M","Study Phase2",13148,10,"Recall2","MSU"
"M20347183","hand","hand",4,"JOL","wedding","Study1","M","Study Phase2",2980,100,"Recall2","MSU"
"20340564MB","sentence","sentence",4,"JOL","word","Study1","F","Study Phase2",2888,75,"Recall2","MSU"
"M20242754_bas","sentence","sentence",4,"JOL","word","Study1","F","Study Phase2",3686,70,"Recall2","MSU"
"M20316504_apg","sentence","sentence",4,"JOL","word","Study1","F","Study Phase2",3875,80,"Recall2","MSU"
"M20316783","document","sentence",4,"JOL","word","Study1","F","Study Phase2",4132,10,"Recall2","MSU"
"M20316794_MLD","count","sentence",4,"JOL","word","Study1","F","Study Phase2",4181,80,"Recall2","MSU"
"M20333614AP","sentence","sentence",4,"JOL","word","Study1","F","Study Phase2",1525,100,"Recall2","MSU"
"m20334431","","sentence",4,"JOL","word","Study1","F","Study Phase2",2299,100,"Recall2","MSU"
"M20339861AP","vase","sentence",4,"JOL","word","Study1","F","Study Phase2",3450,13,"Recall2","MSU"
"M20340096","battle","sentence",4,"JOL","word","Study1","F","Study Phase2",2661,80,"Recall2","MSU"
"M20344324_DBW","","sentence",4,"JOL","word","Study1","F","Study Phase2",1138,NA,"Recall2","MSU"
"M20344902_aal","search","sentence",4,"JOL","word","Study1","F","Study Phase2",8319,100,"Recall2","MSU"
"M20347183","sentence","sentence",4,"JOL","word","Study1","F","Study Phase2",2085,100,"Recall2","MSU"
"20343281EA","wolf","wolf",2,"JOL","art","Study2","U","Study Phase2",12355,55,"Recall2","MSU"
"M20302746LAA","","wolf",2,"JOL","art","Study2","U","Study Phase2",2953,0,"Recall2","MSU"
"M20302936IB","","wolf",2,"JOL","art","Study2","U","Study Phase2",10144,10,"Recall2","MSU"
"M20316781_bmd","wolf","wolf",2,"JOL","art","Study2","U","Study Phase2",4283,46,"Recall2","MSU"
"M20317842","","wolf",2,"JOL","art","Study2","U","Study Phase2",6921,25,"Recall2","MSU"
"M20333917ER","","wolf",2,"JOL","art","Study2","U","Study Phase2",3181,12,"Recall2","MSU"
"m20338775NPD","class","wolf",2,"JOL","art","Study2","U","Study Phase2",1056,77,"Recall2","MSU"
"M20339554_set","school","wolf",2,"JOL","art","Study2","U","Study Phase2",5121,41,"Recall2","MSU"
"M20339918","form","wolf",2,"JOL","art","Study2","U","Study Phase2",2443,19,"Recall2","MSU"
"M20340839DE","wolf","wolf",2,"JOL","art","Study2","U","Study Phase2",40485,60,"Recall2","MSU"
"M20341291_ymb","wolf","wolf",2,"JOL","art","Study2","U","Study Phase2",35634,45,"Recall2","MSU"
"M20342004_AO","","wolf",2,"JOL","art","Study2","U","Study Phase2",1854,100,"Recall2","MSU"
"M20343663_rro","","wolf",2,"JOL","art","Study2","U","Study Phase2",4248,4,"Recall2","MSU"
"M20347389","center","wolf",2,"JOL","art","Study2","U","Study Phase2",18560,20,"Recall2","MSU"
"20343281EA","bronze","bronze",2,"JOL","artery","Study2","U","Study Phase2",9554,77,"Recall2","MSU"
"M20302746LAA","","bronze",2,"JOL","artery","Study2","U","Study Phase2",2689,0,"Recall2","MSU"
"M20302936IB","","bronze",2,"JOL","artery","Study2","U","Study Phase2",4077,0,"Recall2","MSU"
"M20316781_bmd","","bronze",2,"JOL","artery","Study2","U","Study Phase2",3227,0,"Recall2","MSU"
"M20317842","","bronze",2,"JOL","artery","Study2","U","Study Phase2",6573,23,"Recall2","MSU"
"M20333917ER","","bronze",2,"JOL","artery","Study2","U","Study Phase2",6270,6,"Recall2","MSU"
"m20338775NPD","heart","bronze",2,"JOL","artery","Study2","U","Study Phase2",1873,77,"Recall2","MSU"
"M20339554_set","school","bronze",2,"JOL","artery","Study2","U","Study Phase2",8882,10,"Recall2","MSU"
"M20339918","maroon","bronze",2,"JOL","artery","Study2","U","Study Phase2",5685,40,"Recall2","MSU"
"M20340839DE","bronze","bronze",2,"JOL","artery","Study2","U","Study Phase2",35464,60,"Recall2","MSU"
"M20341291_ymb","","bronze",2,"JOL","artery","Study2","U","Study Phase2",5103,10,"Recall2","MSU"
"M20342004_AO","bronze","bronze",2,"JOL","artery","Study2","U","Study Phase2",1977,100,"Recall2","MSU"
"M20343663_rro","color","bronze",2,"JOL","artery","Study2","U","Study Phase2",5847,21,"Recall2","MSU"
"M20347389","haunted","bronze",2,"JOL","artery","Study2","U","Study Phase2",2920,10,"Recall2","MSU"
"20343281EA","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",9942,99,"Recall2","MSU"
"M20302746LAA","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",3611,100,"Recall2","MSU"
"M20302936IB","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",21237,25,"Recall2","MSU"
"M20316781_bmd","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",7121,85,"Recall2","MSU"
"M20317842","clothing","clothes",2,"JOL","attire","Study2","F","Study Phase2",6372,82,"Recall2","MSU"
"M20333917ER","clothes ","clothes",2,"JOL","attire","Study2","F","Study Phase2",4309,34,"Recall2","MSU"
"m20338775NPD","yes","clothes",2,"JOL","attire","Study2","F","Study Phase2",699,67,"Recall2","MSU"
"M20339554_set","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",7207,89,"Recall2","MSU"
"M20339918","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",7434,100,"Recall2","MSU"
"M20340839DE","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",5919,80,"Recall2","MSU"
"M20341291_ymb","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",10666,45,"Recall2","MSU"
"M20342004_AO","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",2033,100,"Recall2","MSU"
"M20343663_rro","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",6092,89,"Recall2","MSU"
"M20347389","dress","clothes",2,"JOL","attire","Study2","F","Study Phase2",23690,20,"Recall2","MSU"
"20343281EA","horn","horn",2,"JOL","bench","Study2","U","Study Phase2",11612,55,"Recall2","MSU"
"M20302746LAA","","horn",2,"JOL","bench","Study2","U","Study Phase2",1914,20,"Recall2","MSU"
"M20302936IB","","horn",2,"JOL","bench","Study2","U","Study Phase2",16261,5,"Recall2","MSU"
"M20316781_bmd","","horn",2,"JOL","bench","Study2","U","Study Phase2",3147,15,"Recall2","MSU"
"M20317842","","horn",2,"JOL","bench","Study2","U","Study Phase2",3266,21,"Recall2","MSU"
"M20333917ER","","horn",2,"JOL","bench","Study2","U","Study Phase2",2728,6,"Recall2","MSU"
"m20338775NPD","weight","horn",2,"JOL","bench","Study2","U","Study Phase2",1072,64,"Recall2","MSU"
"M20339554_set","park","horn",2,"JOL","bench","Study2","U","Study Phase2",5277,30,"Recall2","MSU"
"M20339918","seat","horn",2,"JOL","bench","Study2","U","Study Phase2",5657,23,"Recall2","MSU"
"M20340839DE","horn","horn",2,"JOL","bench","Study2","U","Study Phase2",10016,60,"Recall2","MSU"
"M20341291_ymb","","horn",2,"JOL","bench","Study2","U","Study Phase2",7643,40,"Recall2","MSU"
"M20342004_AO","horn","horn",2,"JOL","bench","Study2","U","Study Phase2",2079,100,"Recall2","MSU"
"M20343663_rro","horn","horn",2,"JOL","bench","Study2","U","Study Phase2",5074,43,"Recall2","MSU"
"M20347389","post","horn",2,"JOL","bench","Study2","U","Study Phase2",2736,10,"Recall2","MSU"
"20343281EA","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",8599,87,"Recall2","MSU"
"M20302746LAA","hot","fire",2,"JOL","blaze","Study2","F","Study Phase2",3537,100,"Recall2","MSU"
"M20302936IB","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",3278,70,"Recall2","MSU"
"M20316781_bmd","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",2568,95,"Recall2","MSU"
"M20317842","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",5214,83,"Recall2","MSU"
"M20333917ER","blues","fire",2,"JOL","blaze","Study2","F","Study Phase2",5068,12,"Recall2","MSU"
"m20338775NPD","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",642,80,"Recall2","MSU"
"M20339554_set","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",3850,85,"Recall2","MSU"
"M20339918","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",29538,100,"Recall2","MSU"
"M20340839DE","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",8539,100,"Recall2","MSU"
"M20341291_ymb","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",10310,40,"Recall2","MSU"
"M20342004_AO","","fire",2,"JOL","blaze","Study2","F","Study Phase2",1868,100,"Recall2","MSU"
"M20343663_rro","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",4065,99,"Recall2","MSU"
"M20347389","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",3447,40,"Recall2","MSU"
"20343281EA","ounce","ounce",2,"JOL","both","Study2","U","Study Phase2",9156,69,"Recall2","MSU"
"M20302746LAA","","ounce",2,"JOL","both","Study2","U","Study Phase2",2234,20,"Recall2","MSU"
"M20302936IB","","ounce",2,"JOL","both","Study2","U","Study Phase2",11141,1,"Recall2","MSU"
"M20316781_bmd","","ounce",2,"JOL","both","Study2","U","Study Phase2",4266,10,"Recall2","MSU"
"M20317842","","ounce",2,"JOL","both","Study2","U","Study Phase2",42699,1,"Recall2","MSU"
"M20333917ER","","ounce",2,"JOL","both","Study2","U","Study Phase2",3672,12,"Recall2","MSU"
"m20338775NPD","","ounce",2,"JOL","both","Study2","U","Study Phase2",581,77,"Recall2","MSU"
"M20339554_set","sloth","ounce",2,"JOL","both","Study2","U","Study Phase2",5609,66,"Recall2","MSU"
"M20339918","leg","ounce",2,"JOL","both","Study2","U","Study Phase2",2421,9,"Recall2","MSU"
"M20340839DE","ounce","ounce",2,"JOL","both","Study2","U","Study Phase2",21615,0,"Recall2","MSU"
"M20341291_ymb","","ounce",2,"JOL","both","Study2","U","Study Phase2",10848,10,"Recall2","MSU"
"M20342004_AO","","ounce",2,"JOL","both","Study2","U","Study Phase2",2245,100,"Recall2","MSU"
"M20343663_rro","","ounce",2,"JOL","both","Study2","U","Study Phase2",3753,56,"Recall2","MSU"
"M20347389","two","ounce",2,"JOL","both","Study2","U","Study Phase2",4780,5,"Recall2","MSU"
"20343281EA","water","water",2,"JOL","bridge","Study2","F","Study Phase2",9791,99,"Recall2","MSU"
"M20302746LAA","water","water",2,"JOL","bridge","Study2","F","Study Phase2",2502,100,"Recall2","MSU"
"M20302936IB","water","water",2,"JOL","bridge","Study2","F","Study Phase2",9986,20,"Recall2","MSU"
"M20316781_bmd","water","water",2,"JOL","bridge","Study2","F","Study Phase2",3381,95,"Recall2","MSU"
"M20317842","water","water",2,"JOL","bridge","Study2","F","Study Phase2",8729,50,"Recall2","MSU"
"M20333917ER","","water",2,"JOL","bridge","Study2","F","Study Phase2",2731,45,"Recall2","MSU"
"m20338775NPD","water","water",2,"JOL","bridge","Study2","F","Study Phase2",942,70,"Recall2","MSU"
"M20339554_set","water","water",2,"JOL","bridge","Study2","F","Study Phase2",2482,99,"Recall2","MSU"
"M20339918","water","water",2,"JOL","bridge","Study2","F","Study Phase2",6563,83,"Recall2","MSU"
"M20340839DE","water","water",2,"JOL","bridge","Study2","F","Study Phase2",5915,70,"Recall2","MSU"
"M20341291_ymb","water","water",2,"JOL","bridge","Study2","F","Study Phase2",32327,50,"Recall2","MSU"
"M20342004_AO","","water",2,"JOL","bridge","Study2","F","Study Phase2",1416,100,"Recall2","MSU"
"M20343663_rro","water","water",2,"JOL","bridge","Study2","F","Study Phase2",4338,78,"Recall2","MSU"
"M20347389","ocean","water",2,"JOL","bridge","Study2","F","Study Phase2",4957,20,"Recall2","MSU"
"20343281EA","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",17687,99,"Recall2","MSU"
"M20302746LAA","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",3663,40,"Recall2","MSU"
"M20302936IB","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",3925,20,"Recall2","MSU"
"M20316781_bmd","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",2097,95,"Recall2","MSU"
"M20317842","plan","plant",2,"JOL","cactus","Study2","F","Study Phase2",12652,45,"Recall2","MSU"
"M20333917ER","plant ","plant",2,"JOL","cactus","Study2","F","Study Phase2",2221,4,"Recall2","MSU"
"m20338775NPD","clinic","plant",2,"JOL","cactus","Study2","F","Study Phase2",874,39,"Recall2","MSU"
"M20339554_set","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",2788,99,"Recall2","MSU"
"M20339918","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",26967,100,"Recall2","MSU"
"M20340839DE","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",2697,100,"Recall2","MSU"
"M20341291_ymb","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",9154,70,"Recall2","MSU"
"M20342004_AO","","plant",2,"JOL","cactus","Study2","F","Study Phase2",1476,100,"Recall2","MSU"
"M20343663_rro","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",5399,77,"Recall2","MSU"
"M20347389","tree","plant",2,"JOL","cactus","Study2","F","Study Phase2",2882,30,"Recall2","MSU"
"20343281EA","leg","leg",2,"JOL","cash","Study2","U","Study Phase2",9223,55,"Recall2","MSU"
"M20302746LAA","tree","leg",2,"JOL","cash","Study2","U","Study Phase2",5314,30,"Recall2","MSU"
"M20302936IB","","leg",2,"JOL","cash","Study2","U","Study Phase2",7441,10,"Recall2","MSU"
"M20316781_bmd","wage","leg",2,"JOL","cash","Study2","U","Study Phase2",5182,10,"Recall2","MSU"
"M20317842","","leg",2,"JOL","cash","Study2","U","Study Phase2",6492,21,"Recall2","MSU"
"M20333917ER","","leg",2,"JOL","cash","Study2","U","Study Phase2",2318,3,"Recall2","MSU"
"m20338775NPD","money","leg",2,"JOL","cash","Study2","U","Study Phase2",1666,40,"Recall2","MSU"
"M20339554_set","money","leg",2,"JOL","cash","Study2","U","Study Phase2",2765,40,"Recall2","MSU"
"M20339918","money","leg",2,"JOL","cash","Study2","U","Study Phase2",2954,13,"Recall2","MSU"
"M20340839DE","leg","leg",2,"JOL","cash","Study2","U","Study Phase2",6311,60,"Recall2","MSU"
"M20341291_ymb","leg","leg",2,"JOL","cash","Study2","U","Study Phase2",32245,30,"Recall2","MSU"
"M20342004_AO","leg","leg",2,"JOL","cash","Study2","U","Study Phase2",1631,100,"Recall2","MSU"
"M20343663_rro","card","leg",2,"JOL","cash","Study2","U","Study Phase2",4528,45,"Recall2","MSU"
"M20347389","money","leg",2,"JOL","cash","Study2","U","Study Phase2",11626,20,"Recall2","MSU"
"20343281EA","red","red",2,"JOL","cherry","Study2","F","Study Phase2",9108,99,"Recall2","MSU"
"M20302746LAA","red","red",2,"JOL","cherry","Study2","F","Study Phase2",3071,100,"Recall2","MSU"
"M20302936IB","red","red",2,"JOL","cherry","Study2","F","Study Phase2",4175,70,"Recall2","MSU"
"M20316781_bmd","red","red",2,"JOL","cherry","Study2","F","Study Phase2",3308,90,"Recall2","MSU"
"M20317842","red","red",2,"JOL","cherry","Study2","F","Study Phase2",3495,77,"Recall2","MSU"
"M20333917ER","","red",2,"JOL","cherry","Study2","F","Study Phase2",2422,4,"Recall2","MSU"
"m20338775NPD","on top","red",2,"JOL","cherry","Study2","F","Study Phase2",606,70,"Recall2","MSU"
"M20339554_set","red","red",2,"JOL","cherry","Study2","F","Study Phase2",3697,94,"Recall2","MSU"
"M20339918","red","red",2,"JOL","cherry","Study2","F","Study Phase2",3388,82,"Recall2","MSU"
"M20340839DE","red","red",2,"JOL","cherry","Study2","F","Study Phase2",5880,80,"Recall2","MSU"
"M20341291_ymb","red","red",2,"JOL","cherry","Study2","F","Study Phase2",12227,20,"Recall2","MSU"
"M20342004_AO","red","red",2,"JOL","cherry","Study2","F","Study Phase2",1923,100,"Recall2","MSU"
"M20343663_rro","red","red",2,"JOL","cherry","Study2","F","Study Phase2",3040,76,"Recall2","MSU"
"M20347389","red","red",2,"JOL","cherry","Study2","F","Study Phase2",3097,50,"Recall2","MSU"
"20343281EA","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",7810,77,"Recall2","MSU"
"M20302746LAA","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",2230,100,"Recall2","MSU"
"M20302936IB","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",4990,60,"Recall2","MSU"
"M20316781_bmd","","cold",2,"JOL","chill","Study2","F","Study Phase2",2891,85,"Recall2","MSU"
"M20317842","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",4672,84,"Recall2","MSU"
"M20333917ER","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",3789,67,"Recall2","MSU"
"m20338775NPD","man","cold",2,"JOL","chill","Study2","F","Study Phase2",672,70,"Recall2","MSU"
"M20339554_set","frozen","cold",2,"JOL","chill","Study2","F","Study Phase2",2843,100,"Recall2","MSU"
"M20339918","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",1798,100,"Recall2","MSU"
"M20340839DE","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",4623,90,"Recall2","MSU"
"M20341291_ymb","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",12060,30,"Recall2","MSU"
"M20342004_AO","ice","cold",2,"JOL","chill","Study2","F","Study Phase2",1694,100,"Recall2","MSU"
"M20343663_rro","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",5894,68,"Recall2","MSU"
"M20347389","bar","cold",2,"JOL","chill","Study2","F","Study Phase2",21259,10,"Recall2","MSU"
"20343281EA","hammer","hammer",2,"JOL","chisel","Study2","F","Study Phase2",9072,87,"Recall2","MSU"
"M20302746LAA","","hammer",2,"JOL","chisel","Study2","F","Study Phase2",1752,0,"Recall2","MSU"
"M20302936IB","ice","hammer",2,"JOL","chisel","Study2","F","Study Phase2",5968,20,"Recall2","MSU"
"M20316781_bmd","","hammer",2,"JOL","chisel","Study2","F","Study Phase2",4471,85,"Recall2","MSU"
"M20317842","hammer","hammer",2,"JOL","chisel","Study2","F","Study Phase2",7868,63,"Recall2","MSU"
"M20333917ER","","hammer",2,"JOL","chisel","Study2","F","Study Phase2",2431,2,"Recall2","MSU"
"m20338775NPD","yuh","hammer",2,"JOL","chisel","Study2","F","Study Phase2",1631,66,"Recall2","MSU"
"M20339554_set","shaved","hammer",2,"JOL","chisel","Study2","F","Study Phase2",9235,85,"Recall2","MSU"
"M20339918","hammer","hammer",2,"JOL","chisel","Study2","F","Study Phase2",13530,96,"Recall2","MSU"
"M20340839DE","hammer","hammer",2,"JOL","chisel","Study2","F","Study Phase2",3549,100,"Recall2","MSU"
"M20341291_ymb","","hammer",2,"JOL","chisel","Study2","F","Study Phase2",2389,50,"Recall2","MSU"
"M20342004_AO","hammer","hammer",2,"JOL","chisel","Study2","F","Study Phase2",1930,100,"Recall2","MSU"
"M20343663_rro","tool","hammer",2,"JOL","chisel","Study2","F","Study Phase2",3555,78,"Recall2","MSU"
"M20347389","saw","hammer",2,"JOL","chisel","Study2","F","Study Phase2",4312,10,"Recall2","MSU"
"20343281EA","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",7443,100,"Recall2","MSU"
"M20302746LAA","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",2926,100,"Recall2","MSU"
"M20302936IB","","cut",2,"JOL","chop","Study2","F","Study Phase2",4564,15,"Recall2","MSU"
"M20316781_bmd","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",3217,95,"Recall2","MSU"
"M20317842","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",5151,85,"Recall2","MSU"
"M20333917ER","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",5242,67,"Recall2","MSU"
"m20338775NPD","house","cut",2,"JOL","chop","Study2","F","Study Phase2",1076,33,"Recall2","MSU"
"M20339554_set","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",2439,100,"Recall2","MSU"
"M20339918","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",4656,92,"Recall2","MSU"
"M20340839DE","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",5900,90,"Recall2","MSU"
"M20341291_ymb","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",16798,68,"Recall2","MSU"
"M20342004_AO","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",1586,100,"Recall2","MSU"
"M20343663_rro","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",6212,82,"Recall2","MSU"
"M20347389","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",2586,20,"Recall2","MSU"
"20343281EA","business","business",2,"JOL","death","Study2","U","Study Phase2",12126,55,"Recall2","MSU"
"M20302746LAA","","business",2,"JOL","death","Study2","U","Study Phase2",4565,20,"Recall2","MSU"
"M20302936IB","job","business",2,"JOL","death","Study2","U","Study Phase2",10444,5,"Recall2","MSU"
"M20316781_bmd","","business",2,"JOL","death","Study2","U","Study Phase2",8164,15,"Recall2","MSU"
"M20317842","business","business",2,"JOL","death","Study2","U","Study Phase2",8761,59,"Recall2","MSU"
"M20333917ER","business ","business",2,"JOL","death","Study2","U","Study Phase2",3460,11,"Recall2","MSU"
"m20338775NPD","march","business",2,"JOL","death","Study2","U","Study Phase2",1013,98,"Recall2","MSU"
"M20339554_set","business","business",2,"JOL","death","Study2","U","Study Phase2",2982,20,"Recall2","MSU"
"M20339918","business","business",2,"JOL","death","Study2","U","Study Phase2",23536,NA,"Recall2","MSU"
"M20340839DE","business","business",2,"JOL","death","Study2","U","Study Phase2",9845,50,"Recall2","MSU"
"M20341291_ymb","business","business",2,"JOL","death","Study2","U","Study Phase2",95633,20,"Recall2","MSU"
"M20342004_AO","business","business",2,"JOL","death","Study2","U","Study Phase2",2434,100,"Recall2","MSU"
"M20343663_rro","","business",2,"JOL","death","Study2","U","Study Phase2",5964,98,"Recall2","MSU"
"M20347389","bed","business",2,"JOL","death","Study2","U","Study Phase2",21931,10,"Recall2","MSU"
"20343281EA","sack","sack",2,"JOL","dietary","Study2","U","Study Phase2",15625,88,"Recall2","MSU"
"M20302746LAA","","sack",2,"JOL","dietary","Study2","U","Study Phase2",2415,20,"Recall2","MSU"
"M20302936IB","","sack",2,"JOL","dietary","Study2","U","Study Phase2",4689,0,"Recall2","MSU"
"M20316781_bmd","snack","sack",2,"JOL","dietary","Study2","U","Study Phase2",3553,0,"Recall2","MSU"
"M20317842","bag","sack",2,"JOL","dietary","Study2","U","Study Phase2",8601,19,"Recall2","MSU"
"M20333917ER","sack","sack",2,"JOL","dietary","Study2","U","Study Phase2",5370,2,"Recall2","MSU"
"m20338775NPD","needs","sack",2,"JOL","dietary","Study2","U","Study Phase2",1423,59,"Recall2","MSU"
"M20339554_set","bird","sack",2,"JOL","dietary","Study2","U","Study Phase2",6004,20,"Recall2","MSU"
"M20339918","","sack",2,"JOL","dietary","Study2","U","Study Phase2",10252,35,"Recall2","MSU"
"M20340839DE","","sack",2,"JOL","dietary","Study2","U","Study Phase2",23038,20,"Recall2","MSU"
"M20341291_ymb","","sack",2,"JOL","dietary","Study2","U","Study Phase2",64459,60,"Recall2","MSU"
"M20342004_AO","sack","sack",2,"JOL","dietary","Study2","U","Study Phase2",1994,100,"Recall2","MSU"
"M20343663_rro","sack","sack",2,"JOL","dietary","Study2","U","Study Phase2",4858,45,"Recall2","MSU"
"M20347389","foods","sack",2,"JOL","dietary","Study2","U","Study Phase2",6029,30,"Recall2","MSU"
"20343281EA","paper","paper",2,"JOL","document","Study2","F","Study Phase2",9870,98,"Recall2","MSU"
"M20302746LAA","paper","paper",2,"JOL","document","Study2","F","Study Phase2",2586,100,"Recall2","MSU"
"M20302936IB","paper","paper",2,"JOL","document","Study2","F","Study Phase2",6735,50,"Recall2","MSU"
"M20316781_bmd","","paper",2,"JOL","document","Study2","F","Study Phase2",2740,90,"Recall2","MSU"
"M20317842","paper","paper",2,"JOL","document","Study2","F","Study Phase2",7876,78,"Recall2","MSU"
"M20333917ER","paper","paper",2,"JOL","document","Study2","F","Study Phase2",4530,56,"Recall2","MSU"
"m20338775NPD","paper","paper",2,"JOL","document","Study2","F","Study Phase2",942,79,"Recall2","MSU"
"M20339554_set","paper","paper",2,"JOL","document","Study2","F","Study Phase2",4421,98,"Recall2","MSU"
"M20339918","paper","paper",2,"JOL","document","Study2","F","Study Phase2",3784,100,"Recall2","MSU"
"M20340839DE","paper","paper",2,"JOL","document","Study2","F","Study Phase2",10289,60,"Recall2","MSU"
"M20341291_ymb","","paper",2,"JOL","document","Study2","F","Study Phase2",14876,60,"Recall2","MSU"
"M20342004_AO","","paper",2,"JOL","document","Study2","F","Study Phase2",1420,100,"Recall2","MSU"
"M20343663_rro","paper","paper",2,"JOL","document","Study2","F","Study Phase2",4333,99,"Recall2","MSU"
"M20347389","paper","paper",2,"JOL","document","Study2","F","Study Phase2",2615,40,"Recall2","MSU"
"20343281EA","tatse","taste",2,"JOL","eyes","Study2","M","Study Phase2",12163,88,"Recall2","MSU"
"M20302746LAA","taste","taste",2,"JOL","eyes","Study2","M","Study Phase2",4063,30,"Recall2","MSU"
"M20302936IB","","taste",2,"JOL","eyes","Study2","M","Study Phase2",10379,30,"Recall2","MSU"
"M20316781_bmd","sight","taste",2,"JOL","eyes","Study2","M","Study Phase2",6182,15,"Recall2","MSU"
"M20317842","taste","taste",2,"JOL","eyes","Study2","M","Study Phase2",4659,2,"Recall2","MSU"
